Symbol,Date,Expiry,Option Type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover in Lacs,Premium Turnover in Lacs,Open Int,Change in OI,futures_price
SBIN,22-Aug-17,31-Aug-17,PE,305,30.45,32.5,30,30.85,30.85,30.85,16,161.42,15.02,513000,-15000,274.55
SBIN,22-Aug-17,31-Aug-17,PE,310,32.95,37.45,32.95,35.9,35.9,35.9,15,155.6,16.1,1326000,-18000,274.55
SBIN,22-Aug-17,31-Aug-17,PE,315,0,0,0,37.3,37.3,40.65,0,0,0,285000,0,274.55
SBIN,22-Aug-17,31-Aug-17,PE,320,45.4,45.4,45.4,45.4,45.4,45.4,1,10.96,1.36,180000,0,274.55
SBIN,22-Aug-17,31-Aug-17,PE,325,0,0,0,45.2,45.2,50.6,0,0,0,12000,0,274.55
SBIN,22-Aug-17,31-Aug-17,PE,330,0,0,0,51.55,51.55,55.6,0,0,0,57000,0,274.55
SBIN,22-Aug-17,31-Aug-17,PE,335,0,0,0,58.95,58.95,60.6,0,0,0,21000,0,274.55
SBIN,22-Aug-17,31-Aug-17,PE,340,0,0,0,56.75,56.75,65.6,0,0,0,45000,0,274.55
SBIN,22-Aug-17,31-Aug-17,PE,345,0,0,0,41,41,70.6,0,0,0,12000,0,274.55
SBIN,22-Aug-17,31-Aug-17,PE,350,0,0,0,72,72,75.6,0,0,0,42000,0,274.55
SBIN,22-Aug-17,31-Aug-17,PE,355,0,0,0,63.05,0,80.55,0,0,0,0,0,274.55
SBIN,22-Aug-17,31-Aug-17,PE,360,0,0,0,54.9,54.9,85.55,0,0,0,240000,0,274.55
SBIN,22-Aug-17,31-Aug-17,PE,195,0,0,0,0.15,0,0,0,0,0,0,0,274.55
SBIN,23-Aug-17,31-Aug-17,CE,190,0,0,0,106,106,89.3,0,0,0,3000,0,279.6
SBIN,23-Aug-17,31-Aug-17,CE,365,0.05,0.05,0.05,0.05,0.05,0.05,2,21.9,0,111000,-6000,279.6
SBIN,23-Aug-17,31-Aug-17,CE,200,0,0,0,96.9,96.9,79.3,0,0,0,9000,0,279.6
SBIN,23-Aug-17,31-Aug-17,CE,205,0,0,0,89,0,74.3,0,0,0,0,0,279.6
SBIN,23-Aug-17,31-Aug-17,CE,210,0,0,0,92,92,69.3,0,0,0,3000,0,279.6
SBIN,23-Aug-17,31-Aug-17,CE,215,0,0,0,79.5,0,64.3,0,0,0,0,0,279.6
SBIN,23-Aug-17,31-Aug-17,CE,220,0,0,0,74.85,0,59.3,0,0,0,0,0,279.6
SBIN,23-Aug-17,31-Aug-17,CE,225,0,0,0,70.25,0,54.35,0,0,0,0,0,279.6
SBIN,23-Aug-17,31-Aug-17,CE,230,0,0,0,44.1,44.1,49.35,0,0,0,69000,0,279.6
SBIN,23-Aug-17,31-Aug-17,CE,235,0,0,0,61.35,0,44.35,0,0,0,0,0,279.6
SBIN,23-Aug-17,31-Aug-17,CE,240,0,0,0,57.1,0,39.35,0,0,0,0,0,279.6
SBIN,23-Aug-17,31-Aug-17,CE,245,0,0,0,52.9,0,34.4,0,0,0,0,0,279.6
SBIN,23-Aug-17,31-Aug-17,CE,250,0,0,0,24.5,24.5,29.45,0,0,0,27000,0,279.6
SBIN,23-Aug-17,31-Aug-17,CE,255,0,0,0,45.05,0,24.6,0,0,0,0,0,279.6
SBIN,23-Aug-17,31-Aug-17,CE,260,0,0,0,16.15,16.15,19.9,0,0,0,21000,0,279.6
SBIN,23-Aug-17,31-Aug-17,CE,265,10.75,15.55,10.75,15.15,15.55,15.15,12,100.07,4.67,21000,-3000,279.6
SBIN,23-Aug-17,31-Aug-17,CE,270,7,11.3,6.9,10.9,11,10.9,317,2653.77,86.07,417000,-213000,279.6
SBIN,23-Aug-17,31-Aug-17,CE,275,4,7.4,3.8,6.95,6.7,6.95,1856,15609.9,297.9,1179000,-228000,279.6
SBIN,23-Aug-17,31-Aug-17,CE,280,2.15,4.3,1.95,3.95,3.75,3.95,5807,49301.48,522.68,6072000,1266000,279.6
SBIN,23-Aug-17,31-Aug-17,CE,285,1.15,2.3,1,2.1,1.95,2.1,2862,24610.16,140.06,2934000,27000,279.6
SBIN,23-Aug-17,31-Aug-17,CE,290,0.55,1.2,0.55,1.05,1.05,1.05,7001,61082.69,173.99,5226000,-456000,279.6
SBIN,23-Aug-17,31-Aug-17,CE,295,0.35,0.5,0.25,0.5,0.45,0.5,3073,27230.75,34.7,4572000,2205000,279.6
SBIN,23-Aug-17,31-Aug-17,CE,300,0.25,0.4,0.25,0.35,0.35,0.35,3412,30740.93,32.93,7419000,-519000,279.6
SBIN,23-Aug-17,31-Aug-17,CE,305,0.25,0.3,0.2,0.3,0.25,0.3,233,2133.72,1.77,3060000,-129000,279.6
SBIN,23-Aug-17,31-Aug-17,CE,310,0.2,0.25,0.15,0.2,0.2,0.2,493,4587.77,2.87,5517000,-252000,279.6
SBIN,23-Aug-17,31-Aug-17,CE,315,0.2,0.2,0.15,0.2,0.2,0.2,193,1824.98,1.13,3507000,-69000,279.6
SBIN,23-Aug-17,31-Aug-17,CE,320,0.2,0.2,0.15,0.15,0.15,0.15,231,2218.71,1.11,8448000,-330000,279.6
SBIN,23-Aug-17,31-Aug-17,CE,325,0.15,0.2,0.1,0.15,0.15,0.15,89,868.14,0.39,1662000,-75000,279.6
SBIN,23-Aug-17,31-Aug-17,CE,330,0.15,0.2,0.1,0.1,0.1,0.1,134,1327.09,0.49,2922000,-120000,279.6
SBIN,23-Aug-17,31-Aug-17,CE,335,0.15,0.15,0.1,0.15,0.15,0.15,50,502.71,0.21,636000,-21000,279.6
SBIN,23-Aug-17,31-Aug-17,CE,340,0.15,0.15,0.1,0.1,0.1,0.1,58,591.79,0.19,2550000,-141000,279.6
SBIN,23-Aug-17,31-Aug-17,CE,345,0.1,0.1,0.1,0.1,0.1,0.1,4,41.41,0.01,393000,-12000,279.6
SBIN,23-Aug-17,31-Aug-17,CE,350,0.1,0.15,0.1,0.1,0.1,0.1,205,2153.12,0.62,1749000,-165000,279.6
SBIN,23-Aug-17,31-Aug-17,CE,355,0.05,0.05,0.05,0.05,0.05,0.05,4,42.61,0.01,168000,-12000,279.6
SBIN,23-Aug-17,31-Aug-17,CE,360,0.1,0.1,0.05,0.1,0.1,0.1,56,604.92,0.12,822000,-102000,279.6
SBIN,23-Aug-17,31-Aug-17,CE,195,0,0,0,98.65,0,84.3,0,0,0,0,0,279.6
SBIN,23-Aug-17,31-Aug-17,PE,190,0,0,0,0.1,0,0,0,0,0,0,0,279.6
SBIN,23-Aug-17,31-Aug-17,PE,365,0,0,0,71.8,0,85.5,0,0,0,0,0,279.6
SBIN,23-Aug-17,31-Aug-17,PE,200,0,0,0,0.25,0,0,0,0,0,0,0,279.6
SBIN,23-Aug-17,31-Aug-17,PE,205,0,0,0,0.35,0,0,0,0,0,0,0,279.6
SBIN,23-Aug-17,31-Aug-17,PE,210,0,0,0,0.45,0,0,0,0,0,0,0,279.6
SBIN,23-Aug-17,31-Aug-17,PE,215,0,0,0,0.65,0,0,0,0,0,0,0,279.6
SBIN,23-Aug-17,31-Aug-17,PE,220,0,0,0,0.9,0,0,0,0,0,0,0,279.6
SBIN,23-Aug-17,31-Aug-17,PE,225,0,0,0,1.25,0,0,0,0,0,0,0,279.6
SBIN,23-Aug-17,31-Aug-17,PE,230,0.05,0.05,0.05,0.05,0.05,0.05,4,27.61,0.01,66000,3000,279.6
SBIN,23-Aug-17,31-Aug-17,PE,235,0,0,0,0.1,0.1,0,0,0,0,0,0,279.6
SBIN,23-Aug-17,31-Aug-17,PE,240,0.15,0.15,0.1,0.15,0.15,0.15,9,64.84,0.04,324000,-24000,279.6
SBIN,23-Aug-17,31-Aug-17,PE,245,0.15,0.2,0.15,0.2,0.2,0.2,42,308.93,0.23,117000,-15000,279.6
SBIN,23-Aug-17,31-Aug-17,PE,250,0.25,0.3,0.15,0.25,0.3,0.25,422,3167.69,2.69,1317000,57000,279.6
SBIN,23-Aug-17,31-Aug-17,PE,255,0.4,0.45,0.3,0.4,0.45,0.4,175,1340.67,1.92,582000,60000,279.6
SBIN,23-Aug-17,31-Aug-17,PE,260,0.65,0.65,0.45,0.6,0.65,0.6,1521,11889.35,25.55,1746000,-348000,279.6
SBIN,23-Aug-17,31-Aug-17,PE,265,1.2,1.25,0.6,0.8,0.85,0.8,1118,8915.82,27.72,2706000,51000,279.6
SBIN,23-Aug-17,31-Aug-17,PE,270,1.85,2.2,1.25,1.4,1.4,1.4,2693,21946.74,133.44,3411000,66000,279.6
SBIN,23-Aug-17,31-Aug-17,PE,275,3.7,3.95,2.25,2.45,2.45,2.45,2458,20504.56,226.06,2460000,744000,279.6
SBIN,23-Aug-17,31-Aug-17,PE,280,6.45,6.85,4.05,4.35,4.45,4.35,909,7778.6,143,3045000,129000,279.6
SBIN,23-Aug-17,31-Aug-17,PE,285,9,10.15,7,7.2,7.65,7.2,28,246.33,6.93,1467000,-9000,279.6
SBIN,23-Aug-17,31-Aug-17,PE,290,15.05,15.25,10.75,11.05,11.3,11.05,228,2064.12,80.52,2019000,156000,279.6
SBIN,23-Aug-17,31-Aug-17,PE,295,19.6,19.6,16.5,16.5,16.5,16.5,5,46.98,2.73,912000,-9000,279.6
SBIN,23-Aug-17,31-Aug-17,PE,300,25,25.05,20.2,20.85,20.2,20.85,86,834.32,60.32,3270000,-24000,279.6
SBIN,23-Aug-17,31-Aug-17,PE,305,28.4,29.5,26.2,26.2,26.2,26.2,16,159.95,13.55,498000,-15000,279.6
SBIN,23-Aug-17,31-Aug-17,PE,310,32.8,33.55,30.3,30.3,30.3,30.3,12,123.36,11.76,1296000,-30000,279.6
SBIN,23-Aug-17,31-Aug-17,PE,315,0,0,0,37.3,37.3,35.65,0,0,0,285000,0,279.6
SBIN,23-Aug-17,31-Aug-17,PE,320,40.6,40.6,40.6,40.6,40.6,40.6,1,10.82,1.22,180000,0,279.6
SBIN,23-Aug-17,31-Aug-17,PE,325,0,0,0,45.2,45.2,45.6,0,0,0,12000,0,279.6
SBIN,23-Aug-17,31-Aug-17,PE,330,0,0,0,51.55,51.55,50.55,0,0,0,57000,0,279.6
SBIN,23-Aug-17,31-Aug-17,PE,335,0,0,0,58.95,58.95,55.55,0,0,0,21000,0,279.6
SBIN,23-Aug-17,31-Aug-17,PE,340,62,62,62,62,62,62,1,12.06,1.86,42000,-3000,279.6
SBIN,23-Aug-17,31-Aug-17,PE,345,0,0,0,41,41,65.55,0,0,0,12000,0,279.6
SBIN,23-Aug-17,31-Aug-17,PE,350,0,0,0,72,72,70.55,0,0,0,42000,0,279.6
SBIN,23-Aug-17,31-Aug-17,PE,355,0,0,0,63.05,0,75.55,0,0,0,0,0,279.6
SBIN,23-Aug-17,31-Aug-17,PE,360,0,0,0,54.9,54.9,80.55,0,0,0,240000,0,279.6
SBIN,23-Aug-17,31-Aug-17,PE,195,0,0,0,0.15,0,0,0,0,0,0,0,279.6
SBIN,24-Aug-17,31-Aug-17,CE,190,0,0,0,106,106,90.55,0,0,0,3000,0,280.8
SBIN,24-Aug-17,31-Aug-17,CE,365,0.05,0.05,0.05,0.05,0.05,0.05,10,109.52,0.02,105000,-6000,280.8
SBIN,24-Aug-17,31-Aug-17,CE,200,0,0,0,96.9,96.9,80.55,0,0,0,9000,0,280.8
SBIN,24-Aug-17,31-Aug-17,CE,205,0,0,0,89,0,75.55,0,0,0,0,0,280.8
SBIN,24-Aug-17,31-Aug-17,CE,210,0,0,0,92,92,70.55,0,0,0,3000,0,280.8
SBIN,24-Aug-17,31-Aug-17,CE,215,0,0,0,79.5,0,65.6,0,0,0,0,0,280.8
SBIN,24-Aug-17,31-Aug-17,CE,220,0,0,0,74.85,0,60.6,0,0,0,0,0,280.8
SBIN,24-Aug-17,31-Aug-17,CE,225,0,0,0,70.25,0,55.6,0,0,0,0,0,280.8
SBIN,24-Aug-17,31-Aug-17,CE,230,0,0,0,44.1,44.1,50.6,0,0,0,69000,0,280.8
SBIN,24-Aug-17,31-Aug-17,CE,235,0,0,0,61.35,0,45.6,0,0,0,0,0,280.8
SBIN,24-Aug-17,31-Aug-17,CE,240,0,0,0,57.1,0,40.6,0,0,0,0,0,280.8
SBIN,24-Aug-17,31-Aug-17,CE,245,0,0,0,52.9,0,35.6,0,0,0,0,0,280.8
SBIN,24-Aug-17,31-Aug-17,CE,250,0,0,0,24.5,24.5,30.65,0,0,0,27000,0,280.8
SBIN,24-Aug-17,31-Aug-17,CE,255,0,0,0,45.05,0,25.7,0,0,0,0,0,280.8
SBIN,24-Aug-17,31-Aug-17,CE,260,20.05,20.05,20.05,20.05,20.05,20.05,1,8.4,0.6,24000,3000,280.8
SBIN,24-Aug-17,31-Aug-17,CE,265,0,0,0,15.15,15.55,16.3,0,0,0,21000,0,280.8
SBIN,24-Aug-17,31-Aug-17,CE,270,9.95,12.25,9,11.3,10.85,11.3,170,1430.4,53.4,387000,-30000,280.8
SBIN,24-Aug-17,31-Aug-17,CE,275,5.9,8.15,5.5,7.2,7,7.2,634,5350.05,119.55,810000,-369000,280.8
SBIN,24-Aug-17,31-Aug-17,CE,280,3.35,4.75,2.85,3.95,3.75,3.95,3588,30523.38,384.18,5901000,-171000,280.8
SBIN,24-Aug-17,31-Aug-17,CE,285,2,2.4,1.35,1.9,1.75,1.9,2490,21420.29,130.79,3072000,138000,280.8
SBIN,24-Aug-17,31-Aug-17,CE,290,1,1.05,0.65,0.85,0.8,0.85,4305,37559.41,105.91,5058000,-168000,280.8
SBIN,24-Aug-17,31-Aug-17,CE,295,0.45,0.45,0.3,0.35,0.35,0.35,789,6991.33,8.68,4473000,-99000,280.8
SBIN,24-Aug-17,31-Aug-17,CE,300,0.4,0.4,0.25,0.3,0.3,0.3,2475,22297.07,22.07,7584000,165000,280.8
SBIN,24-Aug-17,31-Aug-17,CE,305,0.2,0.2,0.15,0.2,0.2,0.2,147,1345.93,0.88,3051000,-9000,280.8
SBIN,24-Aug-17,31-Aug-17,CE,310,0.2,0.2,0.15,0.15,0.15,0.15,251,2335.5,1.2,5280000,-237000,280.8
SBIN,24-Aug-17,31-Aug-17,CE,315,0.15,0.15,0.1,0.15,0.1,0.15,181,1711.16,0.71,3279000,-228000,280.8
SBIN,24-Aug-17,31-Aug-17,CE,320,0.15,0.15,0.1,0.15,0.15,0.15,572,5493.55,2.35,7848000,-600000,280.8
SBIN,24-Aug-17,31-Aug-17,CE,325,0.15,0.15,0.1,0.1,0.1,0.1,23,224.32,0.07,1608000,-54000,280.8
SBIN,24-Aug-17,31-Aug-17,CE,330,0.1,0.15,0.1,0.1,0.1,0.1,107,1059.65,0.35,2724000,-198000,280.8
SBIN,24-Aug-17,31-Aug-17,CE,335,0.1,0.1,0.05,0.1,0.1,0.1,9,90.48,0.03,618000,-18000,280.8
SBIN,24-Aug-17,31-Aug-17,CE,340,0.1,0.15,0.05,0.05,0.05,0.05,31,316.28,0.08,2508000,-42000,280.8
SBIN,24-Aug-17,31-Aug-17,CE,345,0.05,0.1,0.05,0.05,0.05,0.05,14,144.92,0.02,390000,-3000,280.8
SBIN,24-Aug-17,31-Aug-17,CE,350,0.1,0.1,0.05,0.05,0.05,0.05,61,640.6,0.1,1626000,-123000,280.8
SBIN,24-Aug-17,31-Aug-17,CE,355,0.05,0.05,0.05,0.05,0.05,0.05,3,31.95,0,159000,-9000,280.8
SBIN,24-Aug-17,31-Aug-17,CE,360,0.1,0.1,0.05,0.05,0.05,0.05,12,129.62,0.02,792000,-30000,280.8
SBIN,24-Aug-17,31-Aug-17,CE,195,0,0,0,98.65,0,85.55,0,0,0,0,0,280.8
SBIN,24-Aug-17,31-Aug-17,PE,190,0,0,0,0.1,0,0,0,0,0,0,0,280.8
SBIN,24-Aug-17,31-Aug-17,PE,365,0,0,0,71.8,0,84.3,0,0,0,0,0,280.8
SBIN,24-Aug-17,31-Aug-17,PE,200,0,0,0,0.25,0,0,0,0,0,0,0,280.8
SBIN,24-Aug-17,31-Aug-17,PE,205,0,0,0,0.35,0,0,0,0,0,0,0,280.8
SBIN,24-Aug-17,31-Aug-17,PE,210,0,0,0,0.45,0,0,0,0,0,0,0,280.8
SBIN,24-Aug-17,31-Aug-17,PE,215,0,0,0,0.65,0,0,0,0,0,0,0,280.8
SBIN,24-Aug-17,31-Aug-17,PE,220,0,0,0,0.9,0,0,0,0,0,0,0,280.8
SBIN,24-Aug-17,31-Aug-17,PE,225,0,0,0,1.25,0,0,0,0,0,0,0,280.8
SBIN,24-Aug-17,31-Aug-17,PE,230,0.05,0.05,0.05,0.05,0.05,0.05,3,20.7,0,66000,0,280.8
SBIN,24-Aug-17,31-Aug-17,PE,235,0,0,0,0.1,0.1,0,0,0,0,0,0,280.8
SBIN,24-Aug-17,31-Aug-17,PE,240,0.1,0.1,0.05,0.1,0.1,0.1,4,28.81,0.01,315000,-9000,280.8
SBIN,24-Aug-17,31-Aug-17,PE,245,0.2,0.2,0.1,0.1,0.1,0.1,14,102.96,0.06,114000,-3000,280.8
SBIN,24-Aug-17,31-Aug-17,PE,250,0.25,0.25,0.1,0.15,0.15,0.15,192,1440.97,0.97,1239000,-78000,280.8
SBIN,24-Aug-17,31-Aug-17,PE,255,0.4,0.4,0.15,0.15,0.15,0.15,151,1156.43,1.28,492000,-90000,280.8
SBIN,24-Aug-17,31-Aug-17,PE,260,0.6,0.6,0.15,0.2,0.15,0.2,1266,9888.32,13.52,1350000,-396000,280.8
SBIN,24-Aug-17,31-Aug-17,PE,265,0.8,0.85,0.25,0.3,0.25,0.3,962,7661.3,13.4,2811000,105000,280.8
SBIN,24-Aug-17,31-Aug-17,PE,270,1.45,1.45,0.65,0.7,0.7,0.7,2349,19098.63,71.73,3579000,168000,280.8
SBIN,24-Aug-17,31-Aug-17,PE,275,2.35,2.65,1.35,1.5,1.35,1.5,2394,19894.43,143.93,3147000,687000,280.8
SBIN,24-Aug-17,31-Aug-17,PE,280,4.85,4.85,2.8,3.15,3.1,3.15,1202,10233.04,136.24,3216000,171000,280.8
SBIN,24-Aug-17,31-Aug-17,PE,285,7.6,8,5.55,6.1,6.2,6.1,64,560.4,13.2,1437000,-30000,280.8
SBIN,24-Aug-17,31-Aug-17,PE,290,12.45,12.45,9,9.75,9.85,9.75,61,549.68,18.98,1986000,-33000,280.8
SBIN,24-Aug-17,31-Aug-17,PE,295,15.6,17.1,14,14.1,14.1,14.1,50,465.98,23.48,858000,-54000,280.8
SBIN,24-Aug-17,31-Aug-17,PE,300,20.45,21.55,18.6,19.8,20,19.8,208,2002.21,130.21,3258000,-12000,280.8
SBIN,24-Aug-17,31-Aug-17,PE,305,26,26,25.2,25.2,25.2,25.2,2,19.84,1.54,495000,-3000,280.8
SBIN,24-Aug-17,31-Aug-17,PE,310,31.5,31.5,29,29.5,29.5,29.5,11,112.25,9.95,1278000,-18000,280.8
SBIN,24-Aug-17,31-Aug-17,PE,315,0,0,0,37.3,37.3,34.4,0,0,0,285000,0,280.8
SBIN,24-Aug-17,31-Aug-17,PE,320,41.5,41.5,41.5,41.5,41.5,41.5,1,10.85,1.25,177000,-3000,280.8
SBIN,24-Aug-17,31-Aug-17,PE,325,0,0,0,45.2,45.2,44.35,0,0,0,12000,0,280.8
SBIN,24-Aug-17,31-Aug-17,PE,330,0,0,0,51.55,51.55,49.35,0,0,0,57000,0,280.8
SBIN,24-Aug-17,31-Aug-17,PE,335,0,0,0,58.95,58.95,54.3,0,0,0,21000,0,280.8
SBIN,24-Aug-17,31-Aug-17,PE,340,61,61,59,59,59,59,2,24,3.6,42000,0,280.8
SBIN,24-Aug-17,31-Aug-17,PE,345,0,0,0,41,41,64.3,0,0,0,12000,0,280.8
SBIN,24-Aug-17,31-Aug-17,PE,350,0,0,0,72,72,69.3,0,0,0,42000,0,280.8
SBIN,24-Aug-17,31-Aug-17,PE,355,0,0,0,63.05,0,74.3,0,0,0,0,0,280.8
SBIN,24-Aug-17,31-Aug-17,PE,360,0,0,0,54.9,54.9,79.3,0,0,0,240000,0,280.8
SBIN,24-Aug-17,31-Aug-17,PE,195,0,0,0,0.15,0,0,0,0,0,0,0,280.8
SBIN,28-Aug-17,31-Aug-17,CE,190,0,0,0,106,106,89.45,0,0,0,3000,0,279.95
SBIN,28-Aug-17,31-Aug-17,CE,365,0.05,0.05,0.05,0.05,0.05,0.05,6,65.71,0.01,87000,-18000,279.95
SBIN,28-Aug-17,31-Aug-17,CE,200,81.2,81.2,81.2,81.2,81.2,81.2,1,8.44,2.44,6000,-3000,279.95
SBIN,28-Aug-17,31-Aug-17,CE,205,0,0,0,89,0,74.45,0,0,0,0,0,279.95
SBIN,28-Aug-17,31-Aug-17,CE,210,0,0,0,92,92,69.5,0,0,0,3000,0,279.95
SBIN,28-Aug-17,31-Aug-17,CE,215,0,0,0,79.5,0,64.5,0,0,0,0,0,279.95
SBIN,28-Aug-17,31-Aug-17,CE,220,0,0,0,74.85,0,59.5,0,0,0,0,0,279.95
SBIN,28-Aug-17,31-Aug-17,CE,225,0,0,0,70.25,0,54.5,0,0,0,0,0,279.95
SBIN,28-Aug-17,31-Aug-17,CE,230,0,0,0,44.1,44.1,49.5,0,0,0,69000,0,279.95
SBIN,28-Aug-17,31-Aug-17,CE,235,0,0,0,61.35,0,44.5,0,0,0,0,0,279.95
SBIN,28-Aug-17,31-Aug-17,CE,240,0,0,0,57.1,0,39.5,0,0,0,0,0,279.95
SBIN,28-Aug-17,31-Aug-17,CE,245,0,0,0,52.9,0,34.5,0,0,0,0,0,279.95
SBIN,28-Aug-17,31-Aug-17,CE,250,31,31,31,31,31,31,1,8.43,0.93,24000,-3000,279.95
SBIN,28-Aug-17,31-Aug-17,CE,255,0,0,0,45.05,0,24.5,0,0,0,0,0,279.95
SBIN,28-Aug-17,31-Aug-17,CE,260,20.75,20.75,20.75,20.75,20.75,20.75,1,8.42,0.62,21000,-3000,279.95
SBIN,28-Aug-17,31-Aug-17,CE,265,16.5,16.5,16.5,16.5,16.5,16.5,2,16.89,0.99,21000,0,279.95
SBIN,28-Aug-17,31-Aug-17,CE,270,12.25,12.4,9.85,10.2,9.85,10.2,83,699.82,27.52,363000,-24000,279.95
SBIN,28-Aug-17,31-Aug-17,CE,275,7.8,7.9,5.6,5.95,5.7,5.95,278,2349.14,55.64,714000,-96000,279.95
SBIN,28-Aug-17,31-Aug-17,CE,280,4.2,4.55,2.7,2.9,2.8,2.9,2686,22840.51,278.11,6402000,501000,279.95
SBIN,28-Aug-17,31-Aug-17,CE,285,2,2.2,1.1,1.2,1.15,1.2,3255,27973.45,143.2,3597000,525000,279.95
SBIN,28-Aug-17,31-Aug-17,CE,290,0.95,1,0.4,0.5,0.4,0.5,4927,42956.06,91.16,5526000,468000,279.95
SBIN,28-Aug-17,31-Aug-17,CE,295,0.35,0.35,0.15,0.15,0.2,0.15,527,4667.41,3.46,4236000,-237000,279.95
SBIN,28-Aug-17,31-Aug-17,CE,300,0.25,0.25,0.15,0.15,0.15,0.15,1065,9591.08,6.08,7215000,-369000,279.95
SBIN,28-Aug-17,31-Aug-17,CE,305,0.15,0.15,0.1,0.1,0.1,0.1,98,897.07,0.37,3009000,-42000,279.95
SBIN,28-Aug-17,31-Aug-17,CE,310,0.1,0.15,0.05,0.1,0.1,0.1,238,2214.1,0.7,5208000,-72000,279.95
SBIN,28-Aug-17,31-Aug-17,CE,315,0.1,0.1,0.05,0.1,0.1,0.1,90,850.72,0.22,3177000,-102000,279.95
SBIN,28-Aug-17,31-Aug-17,CE,320,0.1,0.1,0.05,0.1,0.1,0.1,226,2170.08,0.48,7410000,-438000,279.95
SBIN,28-Aug-17,31-Aug-17,CE,325,0.1,0.1,0.05,0.1,0.1,0.1,42,409.6,0.1,1593000,-15000,279.95
SBIN,28-Aug-17,31-Aug-17,CE,330,0.1,0.1,0.05,0.1,0.1,0.1,342,3386.59,0.79,2679000,-45000,279.95
SBIN,28-Aug-17,31-Aug-17,CE,335,0.05,0.1,0.05,0.1,0.1,0.1,16,160.83,0.03,576000,-42000,279.95
SBIN,28-Aug-17,31-Aug-17,CE,340,0.05,0.1,0.05,0.05,0.05,0.05,32,326.45,0.05,2418000,-90000,279.95
SBIN,28-Aug-17,31-Aug-17,CE,345,0.05,0.05,0.05,0.05,0.05,0.05,78,807.42,0.12,333000,-57000,279.95
SBIN,28-Aug-17,31-Aug-17,CE,350,0.05,0.1,0.05,0.05,0.05,0.05,57,598.59,0.09,1542000,-84000,279.95
SBIN,28-Aug-17,31-Aug-17,CE,355,0.05,0.05,0.05,0.05,0.05,0.05,3,31.95,0,156000,-3000,279.95
SBIN,28-Aug-17,31-Aug-17,CE,360,0.05,0.05,0.05,0.05,0.05,0.05,37,399.66,0.06,783000,-9000,279.95
SBIN,28-Aug-17,31-Aug-17,CE,195,0,0,0,98.65,0,84.45,0,0,0,0,0,279.95
SBIN,28-Aug-17,31-Aug-17,PE,190,0,0,0,0.1,0,0,0,0,0,0,0,279.95
SBIN,28-Aug-17,31-Aug-17,PE,365,0,0,0,71.8,0,85.5,0,0,0,0,0,279.95
SBIN,28-Aug-17,31-Aug-17,PE,200,0.1,0.1,0.1,0.1,0.1,0.1,1,6,0,3000,3000,279.95
SBIN,28-Aug-17,31-Aug-17,PE,205,0,0,0,0.35,0,0,0,0,0,0,0,279.95
SBIN,28-Aug-17,31-Aug-17,PE,210,0,0,0,0.45,0,0,0,0,0,0,0,279.95
SBIN,28-Aug-17,31-Aug-17,PE,215,0,0,0,0.65,0,0,0,0,0,0,0,279.95
SBIN,28-Aug-17,31-Aug-17,PE,220,0,0,0,0.9,0,0,0,0,0,0,0,279.95
SBIN,28-Aug-17,31-Aug-17,PE,225,0,0,0,1.25,0,0,0,0,0,0,0,279.95
SBIN,28-Aug-17,31-Aug-17,PE,230,0,0,0,0.05,0.05,0,0,0,0,66000,0,279.95
SBIN,28-Aug-17,31-Aug-17,PE,235,0,0,0,0.1,0.1,0,0,0,0,0,0,279.95
SBIN,28-Aug-17,31-Aug-17,PE,240,0.05,0.05,0.05,0.05,0.05,0.05,12,86.42,0.02,318000,3000,279.95
SBIN,28-Aug-17,31-Aug-17,PE,245,0,0,0,0.1,0.1,0,0,0,0,114000,0,279.95
SBIN,28-Aug-17,31-Aug-17,PE,250,0.15,0.15,0.05,0.1,0.1,0.1,63,472.61,0.11,1137000,-102000,279.95
SBIN,28-Aug-17,31-Aug-17,PE,255,0.15,0.15,0.05,0.1,0.1,0.1,55,420.88,0.13,489000,-3000,279.95
SBIN,28-Aug-17,31-Aug-17,PE,260,0.15,0.2,0.05,0.1,0.1,0.1,244,1904.08,0.88,1155000,-195000,279.95
SBIN,28-Aug-17,31-Aug-17,PE,265,0.25,0.3,0.1,0.15,0.1,0.15,828,6586.63,4.03,3156000,345000,279.95
SBIN,28-Aug-17,31-Aug-17,PE,270,0.75,0.75,0.35,0.45,0.45,0.45,2266,18387.21,32.61,3495000,-84000,279.95
SBIN,28-Aug-17,31-Aug-17,PE,275,1.35,1.4,0.8,1.15,1.15,1.15,2717,22500.96,85.71,2391000,-756000,279.95
SBIN,28-Aug-17,31-Aug-17,PE,280,2.5,3.2,2,2.85,2.95,2.85,1464,12413.44,115.84,3435000,219000,279.95
SBIN,28-Aug-17,31-Aug-17,PE,285,5.6,6.55,4.85,6.2,6.3,6.2,101,880.77,17.22,1470000,33000,279.95
SBIN,28-Aug-17,31-Aug-17,PE,290,9.9,10.35,8.5,10.15,10.2,10.15,44,395.56,12.76,1938000,-48000,279.95
SBIN,28-Aug-17,31-Aug-17,PE,295,14.6,15.5,13,15,14.95,15,25,231.92,10.67,792000,-66000,279.95
SBIN,28-Aug-17,31-Aug-17,PE,300,19.7,20.4,18,20.3,20.3,20.3,24,229.98,13.98,3237000,-21000,279.95
